task_id,CIK,group,seed,Q_alpha0,Q_plus,Q_minus,plus_minus_alpha0,minus_minus_alpha0,alpha0_terminal,alpha0_reason,alpha0_training_configuration_id,alpha0_training_backend,plus_terminal,plus_reason,plus_training_configuration_id,plus_training_backend,minus_terminal,minus_reason,minus_training_configuration_id,minus_training_backend
task_72f46db75a0da653f3861150dfbc521e58e70047c70a75f968b2a01416a7584a,cik:0000796343,dual_sufficient,47,0,0,0,0,0,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_73838ef884a33379eedcaa091a8dc01d61735203f09beec83d3ee02a380b9667,cik:0000021344,dual_sufficient,11,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_73838ef884a33379eedcaa091a8dc01d61735203f09beec83d3ee02a380b9667,cik:0000021344,dual_sufficient,29,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_73838ef884a33379eedcaa091a8dc01d61735203f09beec83d3ee02a380b9667,cik:0000021344,dual_sufficient,47,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_74510967deb9a10c686b443bf892329ef18865ccd6b8598176fe9da1239ca569,cik:0000072971,composition_required,11,0,1,1,1,1,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_74510967deb9a10c686b443bf892329ef18865ccd6b8598176fe9da1239ca569,cik:0000072971,composition_required,29,1,1,0,0,-1,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_74510967deb9a10c686b443bf892329ef18865ccd6b8598176fe9da1239ca569,cik:0000072971,composition_required,47,0,0,1,0,1,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_77b6f62db4bca009246187070edb72c5bd879863a7b14ee5cfc95359fb966938,cik:0000101829,composition_required,11,0,1,1,1,1,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_77b6f62db4bca009246187070edb72c5bd879863a7b14ee5cfc95359fb966938,cik:0000101829,composition_required,29,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_77b6f62db4bca009246187070edb72c5bd879863a7b14ee5cfc95359fb966938,cik:0000101829,composition_required,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_7969870602f6b915deb86b01b277240b28239a70725e86ef34f14719ca945b91,cik:0000021344,dual_sufficient,11,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_7969870602f6b915deb86b01b277240b28239a70725e86ef34f14719ca945b91,cik:0000021344,dual_sufficient,29,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_7969870602f6b915deb86b01b277240b28239a70725e86ef34f14719ca945b91,cik:0000021344,dual_sufficient,47,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_799a562ce14e1dbda5ae158f8c12740dbf6f8d92a3caf04c68b9a5b5e4bd2ef2,cik:0000092122,other_financial,11,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_799a562ce14e1dbda5ae158f8c12740dbf6f8d92a3caf04c68b9a5b5e4bd2ef2,cik:0000092122,other_financial,29,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_799a562ce14e1dbda5ae158f8c12740dbf6f8d92a3caf04c68b9a5b5e4bd2ef2,cik:0000092122,other_financial,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_79c3757bd9d61d8594bea181f07041f2231eee40e260aaca4fa7f8add61e94b7,cik:0000093410,other_financial,11,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_79c3757bd9d61d8594bea181f07041f2231eee40e260aaca4fa7f8add61e94b7,cik:0000093410,other_financial,29,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_79c3757bd9d61d8594bea181f07041f2231eee40e260aaca4fa7f8add61e94b7,cik:0000093410,other_financial,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_7d93ebd1a642fe4329c1b4c7327fb1516162af0e35180eabab8af28ded6bc3bb,cik:0000796343,dual_sufficient,11,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_7d93ebd1a642fe4329c1b4c7327fb1516162af0e35180eabab8af28ded6bc3bb,cik:0000796343,dual_sufficient,29,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_7d93ebd1a642fe4329c1b4c7327fb1516162af0e35180eabab8af28ded6bc3bb,cik:0000796343,dual_sufficient,47,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_7dfd87d61aaa9d4dcd5be3380e2bd3019ffeea05dd888d0735f6987624585529,cik:0000021344,dual_sufficient,11,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_7dfd87d61aaa9d4dcd5be3380e2bd3019ffeea05dd888d0735f6987624585529,cik:0000021344,dual_sufficient,29,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_7dfd87d61aaa9d4dcd5be3380e2bd3019ffeea05dd888d0735f6987624585529,cik:0000021344,dual_sufficient,47,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_804ba790d1cff10cd0b56818cb932fe42d2ea4b5bcced1e48388736ad91079dc,cik:0000019617,other_financial,11,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_804ba790d1cff10cd0b56818cb932fe42d2ea4b5bcced1e48388736ad91079dc,cik:0000019617,other_financial,29,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_804ba790d1cff10cd0b56818cb932fe42d2ea4b5bcced1e48388736ad91079dc,cik:0000019617,other_financial,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_827319955da2ce9e87c4838936ce99ec7378ccbb46a9a2f0d8df5b3a59b31806,cik:0000021344,dual_sufficient,11,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_827319955da2ce9e87c4838936ce99ec7378ccbb46a9a2f0d8df5b3a59b31806,cik:0000021344,dual_sufficient,29,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_827319955da2ce9e87c4838936ce99ec7378ccbb46a9a2f0d8df5b3a59b31806,cik:0000021344,dual_sufficient,47,0,0,0,0,0,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_83e872d7675f00052a6419fa336d74edc45bbfdb41803c662f838803bf3a627a,cik:0000021344,dual_sufficient,11,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_83e872d7675f00052a6419fa336d74edc45bbfdb41803c662f838803bf3a627a,cik:0000021344,dual_sufficient,29,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_83e872d7675f00052a6419fa336d74edc45bbfdb41803c662f838803bf3a627a,cik:0000021344,dual_sufficient,47,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_8457d80239e1115451de788ebb208fe6f6c5dac139869ad03cf55daf03009cfc,cik:0000796343,dual_sufficient,11,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_8457d80239e1115451de788ebb208fe6f6c5dac139869ad03cf55daf03009cfc,cik:0000796343,dual_sufficient,29,0,0,0,0,0,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_8457d80239e1115451de788ebb208fe6f6c5dac139869ad03cf55daf03009cfc,cik:0000796343,dual_sufficient,47,0,0,0,0,0,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.final_not_supported_by_result,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.not_equivalent_under_admitted_public_relations,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_846eefa09f228fe089a8ce36390bf6c1dc6277a04573661abcbff6383da03ddd,cik:0000021344,other_financial,11,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.selection_unique_public_candidate_period,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_846eefa09f228fe089a8ce36390bf6c1dc6277a04573661abcbff6383da03ddd,cik:0000021344,other_financial,29,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_846eefa09f228fe089a8ce36390bf6c1dc6277a04573661abcbff6383da03ddd,cik:0000021344,other_financial,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_87522cc6e91ca4bfa6d43512917819013217b2e9f371a9fe417dc82077ccdbfb,cik:0000109198,composition_required,11,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_87522cc6e91ca4bfa6d43512917819013217b2e9f371a9fe417dc82077ccdbfb,cik:0000109198,composition_required,29,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_87522cc6e91ca4bfa6d43512917819013217b2e9f371a9fe417dc82077ccdbfb,cik:0000109198,composition_required,47,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_89bd2820acf274af267b4558bd2c251efd05e6fa849b3c1b4b73977083fe7403,cik:0000731766,composition_required,11,1,1,1,0,0,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_89bd2820acf274af267b4558bd2c251efd05e6fa849b3c1b4b73977083fe7403,cik:0000731766,composition_required,29,1,1,0,0,-1,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,PASS,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_89bd2820acf274af267b4558bd2c251efd05e6fa849b3c1b4b73977083fe7403,cik:0000731766,composition_required,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
task_8c0f2aebc2982a0909068b15a543e829ee21844a06ef0fe7ff105b9f809a2ce5,cik:0000093410,composition_required,11,0,0,0,0,0,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,first_final,assessment.mean_requires_all_three_actual_interval_amounts,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_8c0f2aebc2982a0909068b15a543e829ee21844a06ef0fe7ff105b9f809a2ce5,cik:0000093410,composition_required,29,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU
task_8c0f2aebc2982a0909068b15a543e829ee21844a06ef0fe7ff105b9f809a2ce5,cik:0000093410,composition_required,47,0,0,0,0,0,response_budget_exhausted,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:66e33251935910fe6c18c3aaafd50ad045d1f4946a1be1688da3a4b097bdf34d,single_GPU,provider_error,no_final,training_configuration:9959a7beb582708e6e56e89a63d55e5cb44f2a2f524eadaef711ce1b3070e76d,8GPU_global_SUM
